# Start monitoring : /import/bc2/home/guest/zoo/fields/falcon-install/fc_env/bin/python /import/bc2/home/guest/zoo/fields/falcon-install/fc_env/bin/fc_run.py fc_run_dmagna_short.cfg
#
# System memory total  [MB]: 2068021
# - available at start [MB]: 1912681
# System swap total    [MB]: 0
# - free swap at start [MB]: 0
#
time(s):1602.7 sum_rss(MB):5747.7 sum_vms(MB):7625.8 numproc:13 numthreads:33 mem_avail(MB/%):1913421/92.5% swap_avail(MB/%):0/100.0%
time(s):1613.2 sum_rss(MB):6557.6 sum_vms(MB):8694.3 numproc:13 numthreads:33 mem_avail(MB/%):1913746/92.5% swap_avail(MB/%):0/100.0%
time(s):1623.6 sum_rss(MB):6441.8 sum_vms(MB):8578.2 numproc:13 numthreads:29 mem_avail(MB/%):1912328/92.5% swap_avail(MB/%):0/100.0%
time(s):1633.9 sum_rss(MB):6425.0 sum_vms(MB):8549.4 numproc:13 numthreads:30 mem_avail(MB/%):1913970/92.6% swap_avail(MB/%):0/100.0%
time(s):1644.3 sum_rss(MB):4888.5 sum_vms(MB):6613.3 numproc:10 numthreads:26 mem_avail(MB/%):1913976/92.6% swap_avail(MB/%):0/100.0%
time(s):1654.7 sum_rss(MB):4871.1 sum_vms(MB):6591.7 numproc:10 numthreads:26 mem_avail(MB/%):1915436/92.6% swap_avail(MB/%):0/100.0%
time(s):1665.1 sum_rss(MB):4999.5 sum_vms(MB):6728.6 numproc:10 numthreads:26 mem_avail(MB/%):1916668/92.7% swap_avail(MB/%):0/100.0%
time(s):1675.5 sum_rss(MB):5996.1 sum_vms(MB):7878.7 numproc:13 numthreads:33 mem_avail(MB/%):1912876/92.5% swap_avail(MB/%):0/100.0%
time(s):1685.9 sum_rss(MB):6451.6 sum_vms(MB):8583.8 numproc:13 numthreads:30 mem_avail(MB/%):1912396/92.5% swap_avail(MB/%):0/100.0%
time(s):1696.3 sum_rss(MB):6452.8 sum_vms(MB):8587.0 numproc:13 numthreads:33 mem_avail(MB/%):1913989/92.6% swap_avail(MB/%):0/100.0%
time(s):1706.7 sum_rss(MB):6577.9 sum_vms(MB):8706.1 numproc:13 numthreads:33 mem_avail(MB/%):1914028/92.6% swap_avail(MB/%):0/100.0%
time(s):1717.1 sum_rss(MB):6571.3 sum_vms(MB):8697.8 numproc:13 numthreads:33 mem_avail(MB/%):1913706/92.5% swap_avail(MB/%):0/100.0%
time(s):1727.6 sum_rss(MB):6580.6 sum_vms(MB):8711.2 numproc:13 numthreads:31 mem_avail(MB/%):1914156/92.6% swap_avail(MB/%):0/100.0%
time(s):1738.0 sum_rss(MB):4929.8 sum_vms(MB):6820.3 numproc:11 numthreads:25 mem_avail(MB/%):1915734/92.6% swap_avail(MB/%):0/100.0%
time(s):1748.4 sum_rss(MB):4169.1 sum_vms(MB):5638.2 numproc:10 numthreads:26 mem_avail(MB/%):1914408/92.6% swap_avail(MB/%):0/100.0%
time(s):1758.9 sum_rss(MB):6449.9 sum_vms(MB):8428.1 numproc:13 numthreads:33 mem_avail(MB/%):1912307/92.5% swap_avail(MB/%):0/100.0%
time(s):1769.4 sum_rss(MB):6575.0 sum_vms(MB):8710.5 numproc:13 numthreads:30 mem_avail(MB/%):1913985/92.6% swap_avail(MB/%):0/100.0%
time(s):1779.9 sum_rss(MB):6124.9 sum_vms(MB):8253.3 numproc:13 numthreads:33 mem_avail(MB/%):1912887/92.5% swap_avail(MB/%):0/100.0%
time(s):1790.3 sum_rss(MB):4618.6 sum_vms(MB):6340.7 numproc:10 numthreads:26 mem_avail(MB/%):1914098/92.6% swap_avail(MB/%):0/100.0%
time(s):1800.8 sum_rss(MB):6134.1 sum_vms(MB):8015.6 numproc:13 numthreads:33 mem_avail(MB/%):1914301/92.6% swap_avail(MB/%):0/100.0%
time(s):1811.2 sum_rss(MB):6453.8 sum_vms(MB):8585.5 numproc:13 numthreads:31 mem_avail(MB/%):1913681/92.5% swap_avail(MB/%):0/100.0%
time(s):1821.6 sum_rss(MB):6550.0 sum_vms(MB):8679.6 numproc:13 numthreads:33 mem_avail(MB/%):1912761/92.5% swap_avail(MB/%):0/100.0%
time(s):1832.1 sum_rss(MB):4879.0 sum_vms(MB):6596.5 numproc:10 numthreads:22 mem_avail(MB/%):1916787/92.7% swap_avail(MB/%):0/100.0%
time(s):1842.4 sum_rss(MB):6613.8 sum_vms(MB):8491.0 numproc:13 numthreads:33 mem_avail(MB/%):1914894/92.6% swap_avail(MB/%):0/100.0%
time(s):1852.9 sum_rss(MB):6592.1 sum_vms(MB):8727.8 numproc:13 numthreads:33 mem_avail(MB/%):1913650/92.5% swap_avail(MB/%):0/100.0%
time(s):1863.3 sum_rss(MB):6452.3 sum_vms(MB):8577.3 numproc:13 numthreads:33 mem_avail(MB/%):1915327/92.6% swap_avail(MB/%):0/100.0%
time(s):1873.7 sum_rss(MB):4923.9 sum_vms(MB):6640.9 numproc:10 numthreads:23 mem_avail(MB/%):1913719/92.5% swap_avail(MB/%):0/100.0%
time(s):1884.2 sum_rss(MB):6189.6 sum_vms(MB):8060.6 numproc:13 numthreads:33 mem_avail(MB/%):1912505/92.5% swap_avail(MB/%):0/100.0%
time(s):1894.6 sum_rss(MB):6293.8 sum_vms(MB):8433.7 numproc:13 numthreads:30 mem_avail(MB/%):1912547/92.5% swap_avail(MB/%):0/100.0%
time(s):1905.0 sum_rss(MB):4861.6 sum_vms(MB):6579.6 numproc:10 numthreads:26 mem_avail(MB/%):1915721/92.6% swap_avail(MB/%):0/100.0%
time(s):1915.4 sum_rss(MB):5897.1 sum_vms(MB):7779.7 numproc:13 numthreads:33 mem_avail(MB/%):1912811/92.5% swap_avail(MB/%):0/100.0%
time(s):1925.9 sum_rss(MB):6483.8 sum_vms(MB):8611.9 numproc:13 numthreads:33 mem_avail(MB/%):1912098/92.5% swap_avail(MB/%):0/100.0%
time(s):1936.3 sum_rss(MB):6436.4 sum_vms(MB):8567.1 numproc:13 numthreads:32 mem_avail(MB/%):1912358/92.5% swap_avail(MB/%):0/100.0%
time(s):1946.7 sum_rss(MB):4876.3 sum_vms(MB):6597.6 numproc:10 numthreads:26 mem_avail(MB/%):1916912/92.7% swap_avail(MB/%):0/100.0%
time(s):1957.2 sum_rss(MB):5490.4 sum_vms(MB):7366.3 numproc:13 numthreads:33 mem_avail(MB/%):1913170/92.5% swap_avail(MB/%):0/100.0%
time(s):1967.6 sum_rss(MB):6503.8 sum_vms(MB):8635.8 numproc:13 numthreads:33 mem_avail(MB/%):1911888/92.5% swap_avail(MB/%):0/100.0%
time(s):1978.0 sum_rss(MB):6396.6 sum_vms(MB):8526.6 numproc:13 numthreads:33 mem_avail(MB/%):1913961/92.6% swap_avail(MB/%):0/100.0%
time(s):1988.4 sum_rss(MB):5116.2 sum_vms(MB):6844.3 numproc:10 numthreads:26 mem_avail(MB/%):1918161/92.8% swap_avail(MB/%):0/100.0%
time(s):1998.8 sum_rss(MB):6413.8 sum_vms(MB):8376.0 numproc:13 numthreads:33 mem_avail(MB/%):1916076/92.7% swap_avail(MB/%):0/100.0%
time(s):2009.2 sum_rss(MB):4979.2 sum_vms(MB):6710.9 numproc:10 numthreads:25 mem_avail(MB/%):1914349/92.6% swap_avail(MB/%):0/100.0%
time(s):2019.6 sum_rss(MB):6507.6 sum_vms(MB):8391.2 numproc:13 numthreads:32 mem_avail(MB/%):1912133/92.5% swap_avail(MB/%):0/100.0%
time(s):2030.1 sum_rss(MB):6558.7 sum_vms(MB):8698.0 numproc:13 numthreads:33 mem_avail(MB/%):1912132/92.5% swap_avail(MB/%):0/100.0%
time(s):2040.5 sum_rss(MB):6422.2 sum_vms(MB):8551.7 numproc:13 numthreads:33 mem_avail(MB/%):1912227/92.5% swap_avail(MB/%):0/100.0%
time(s):2050.9 sum_rss(MB):6534.2 sum_vms(MB):8664.9 numproc:13 numthreads:33 mem_avail(MB/%):1912156/92.5% swap_avail(MB/%):0/100.0%
time(s):2061.3 sum_rss(MB):6407.4 sum_vms(MB):8535.1 numproc:13 numthreads:30 mem_avail(MB/%):1912248/92.5% swap_avail(MB/%):0/100.0%
time(s):2071.7 sum_rss(MB):3349.3 sum_vms(MB):4764.2 numproc:8 numthreads:16 mem_avail(MB/%):1918403/92.8% swap_avail(MB/%):0/100.0%
time(s):2082.2 sum_rss(MB):5730.2 sum_vms(MB):7607.4 numproc:13 numthreads:29 mem_avail(MB/%):1913129/92.5% swap_avail(MB/%):0/100.0%
time(s):2092.6 sum_rss(MB):6396.8 sum_vms(MB):8536.6 numproc:13 numthreads:30 mem_avail(MB/%):1912193/92.5% swap_avail(MB/%):0/100.0%
time(s):2103.0 sum_rss(MB):6526.1 sum_vms(MB):8658.8 numproc:13 numthreads:33 mem_avail(MB/%):1911881/92.4% swap_avail(MB/%):0/100.0%
time(s):2113.4 sum_rss(MB):6398.1 sum_vms(MB):8522.6 numproc:13 numthreads:33 mem_avail(MB/%):1913065/92.5% swap_avail(MB/%):0/100.0%
time(s):2123.8 sum_rss(MB):6515.3 sum_vms(MB):8642.7 numproc:13 numthreads:33 mem_avail(MB/%):1915181/92.6% swap_avail(MB/%):0/100.0%
time(s):2134.2 sum_rss(MB):4861.2 sum_vms(MB):6580.6 numproc:10 numthreads:23 mem_avail(MB/%):1915174/92.6% swap_avail(MB/%):0/100.0%
time(s):2144.6 sum_rss(MB):5732.1 sum_vms(MB):7606.5 numproc:13 numthreads:27 mem_avail(MB/%):1915241/92.6% swap_avail(MB/%):0/100.0%
time(s):2155.1 sum_rss(MB):6406.5 sum_vms(MB):8539.6 numproc:13 numthreads:30 mem_avail(MB/%):1912283/92.5% swap_avail(MB/%):0/100.0%
time(s):2165.4 sum_rss(MB):4961.2 sum_vms(MB):6684.8 numproc:10 numthreads:26 mem_avail(MB/%):1914783/92.6% swap_avail(MB/%):0/100.0%
time(s):2175.8 sum_rss(MB):5695.7 sum_vms(MB):7567.1 numproc:13 numthreads:33 mem_avail(MB/%):1912970/92.5% swap_avail(MB/%):0/100.0%
time(s):2186.2 sum_rss(MB):6538.5 sum_vms(MB):8678.9 numproc:13 numthreads:33 mem_avail(MB/%):1912126/92.5% swap_avail(MB/%):0/100.0%
time(s):2196.6 sum_rss(MB):6370.0 sum_vms(MB):8501.6 numproc:13 numthreads:31 mem_avail(MB/%):1913874/92.5% swap_avail(MB/%):0/100.0%
time(s):2207.1 sum_rss(MB):4848.2 sum_vms(MB):6563.9 numproc:10 numthreads:25 mem_avail(MB/%):1913741/92.5% swap_avail(MB/%):0/100.0%
time(s):2217.5 sum_rss(MB):4995.2 sum_vms(MB):6461.9 numproc:10 numthreads:26 mem_avail(MB/%):1913706/92.5% swap_avail(MB/%):0/100.0%
time(s):2227.9 sum_rss(MB):6085.1 sum_vms(MB):7970.3 numproc:13 numthreads:31 mem_avail(MB/%):1914071/92.6% swap_avail(MB/%):0/100.0%
time(s):2238.4 sum_rss(MB):6505.9 sum_vms(MB):8639.0 numproc:13 numthreads:33 mem_avail(MB/%):1912805/92.5% swap_avail(MB/%):0/100.0%
time(s):2248.8 sum_rss(MB):6515.5 sum_vms(MB):8644.8 numproc:13 numthreads:33 mem_avail(MB/%):1913976/92.6% swap_avail(MB/%):0/100.0%
time(s):2259.2 sum_rss(MB):6510.8 sum_vms(MB):8644.2 numproc:13 numthreads:33 mem_avail(MB/%):1912251/92.5% swap_avail(MB/%):0/100.0%
time(s):2269.6 sum_rss(MB):4840.4 sum_vms(MB):6556.4 numproc:10 numthreads:24 mem_avail(MB/%):1915323/92.6% swap_avail(MB/%):0/100.0%
time(s):2280.1 sum_rss(MB):6508.9 sum_vms(MB):8386.7 numproc:13 numthreads:33 mem_avail(MB/%):1916883/92.7% swap_avail(MB/%):0/100.0%
time(s):2290.5 sum_rss(MB):6401.8 sum_vms(MB):8541.2 numproc:13 numthreads:32 mem_avail(MB/%):1912379/92.5% swap_avail(MB/%):0/100.0%
time(s):2301.0 sum_rss(MB):4966.4 sum_vms(MB):6692.3 numproc:10 numthreads:26 mem_avail(MB/%):1914994/92.6% swap_avail(MB/%):0/100.0%
time(s):2311.4 sum_rss(MB):4835.3 sum_vms(MB):6556.9 numproc:10 numthreads:25 mem_avail(MB/%):1913882/92.5% swap_avail(MB/%):0/100.0%
time(s):2321.8 sum_rss(MB):6415.4 sum_vms(MB):8287.8 numproc:13 numthreads:33 mem_avail(MB/%):1912389/92.5% swap_avail(MB/%):0/100.0%
time(s):2332.2 sum_rss(MB):6514.1 sum_vms(MB):8645.9 numproc:13 numthreads:30 mem_avail(MB/%):1912263/92.5% swap_avail(MB/%):0/100.0%
time(s):2342.7 sum_rss(MB):3317.5 sum_vms(MB):4732.1 numproc:8 numthreads:20 mem_avail(MB/%):1915255/92.6% swap_avail(MB/%):0/100.0%
time(s):2353.1 sum_rss(MB):4187.6 sum_vms(MB):5659.5 numproc:10 numthreads:25 mem_avail(MB/%):1916177/92.7% swap_avail(MB/%):0/100.0%
time(s):2363.6 sum_rss(MB):6410.8 sum_vms(MB):8552.6 numproc:13 numthreads:31 mem_avail(MB/%):1913722/92.5% swap_avail(MB/%):0/100.0%
time(s):2374.0 sum_rss(MB):6648.0 sum_vms(MB):8785.0 numproc:13 numthreads:30 mem_avail(MB/%):1915738/92.6% swap_avail(MB/%):0/100.0%
time(s):2384.4 sum_rss(MB):6385.2 sum_vms(MB):8509.3 numproc:13 numthreads:33 mem_avail(MB/%):1913233/92.5% swap_avail(MB/%):0/100.0%
time(s):2394.9 sum_rss(MB):6408.5 sum_vms(MB):8535.2 numproc:13 numthreads:32 mem_avail(MB/%):1912316/92.5% swap_avail(MB/%):0/100.0%
time(s):2405.3 sum_rss(MB):6405.6 sum_vms(MB):8533.0 numproc:13 numthreads:30 mem_avail(MB/%):1915510/92.6% swap_avail(MB/%):0/100.0%
time(s):2415.7 sum_rss(MB):6547.1 sum_vms(MB):8675.0 numproc:13 numthreads:33 mem_avail(MB/%):1913647/92.5% swap_avail(MB/%):0/100.0%
time(s):2426.1 sum_rss(MB):4958.8 sum_vms(MB):6682.7 numproc:10 numthreads:26 mem_avail(MB/%):1915628/92.6% swap_avail(MB/%):0/100.0%
time(s):2436.5 sum_rss(MB):4542.6 sum_vms(MB):6009.0 numproc:10 numthreads:25 mem_avail(MB/%):1914740/92.6% swap_avail(MB/%):0/100.0%
time(s):2447.0 sum_rss(MB):6487.9 sum_vms(MB):8378.1 numproc:13 numthreads:33 mem_avail(MB/%):1911816/92.4% swap_avail(MB/%):0/100.0%
time(s):2457.4 sum_rss(MB):6390.3 sum_vms(MB):8517.8 numproc:13 numthreads:32 mem_avail(MB/%):1912428/92.5% swap_avail(MB/%):0/100.0%
time(s):2467.8 sum_rss(MB):6282.8 sum_vms(MB):8654.0 numproc:13 numthreads:33 mem_avail(MB/%):1912203/92.5% swap_avail(MB/%):0/100.0%
time(s):2478.2 sum_rss(MB):4876.6 sum_vms(MB):6595.2 numproc:10 numthreads:25 mem_avail(MB/%):1913835/92.5% swap_avail(MB/%):0/100.0%
time(s):2488.6 sum_rss(MB):5743.3 sum_vms(MB):7646.6 numproc:13 numthreads:29 mem_avail(MB/%):1914478/92.6% swap_avail(MB/%):0/100.0%
time(s):2498.9 sum_rss(MB):4890.2 sum_vms(MB):6618.6 numproc:10 numthreads:23 mem_avail(MB/%):1914926/92.6% swap_avail(MB/%):0/100.0%
time(s):2509.1 sum_rss(MB):6023.4 sum_vms(MB):7981.4 numproc:13 numthreads:33 mem_avail(MB/%):1914352/92.6% swap_avail(MB/%):0/100.0%
time(s):2519.4 sum_rss(MB):6375.1 sum_vms(MB):8503.2 numproc:13 numthreads:31 mem_avail(MB/%):1914218/92.6% swap_avail(MB/%):0/100.0%
time(s):2529.8 sum_rss(MB):6402.9 sum_vms(MB):8527.4 numproc:13 numthreads:33 mem_avail(MB/%):1914223/92.6% swap_avail(MB/%):0/100.0%
time(s):2540.1 sum_rss(MB):6336.9 sum_vms(MB):8670.4 numproc:13 numthreads:33 mem_avail(MB/%):1914544/92.6% swap_avail(MB/%):0/100.0%
time(s):2550.5 sum_rss(MB):6353.4 sum_vms(MB):8480.4 numproc:13 numthreads:32 mem_avail(MB/%):1913846/92.5% swap_avail(MB/%):0/100.0%
time(s):2560.8 sum_rss(MB):4988.4 sum_vms(MB):6712.5 numproc:10 numthreads:25 mem_avail(MB/%):1914252/92.6% swap_avail(MB/%):0/100.0%
time(s):2571.2 sum_rss(MB):6595.7 sum_vms(MB):8472.5 numproc:13 numthreads:33 mem_avail(MB/%):1913635/92.5% swap_avail(MB/%):0/100.0%
time(s):2581.5 sum_rss(MB):6560.2 sum_vms(MB):8700.5 numproc:13 numthreads:33 mem_avail(MB/%):1912291/92.5% swap_avail(MB/%):0/100.0%
time(s):2591.8 sum_rss(MB):4835.6 sum_vms(MB):6551.9 numproc:10 numthreads:26 mem_avail(MB/%):1913558/92.5% swap_avail(MB/%):0/100.0%
time(s):2602.1 sum_rss(MB):4846.6 sum_vms(MB):6568.7 numproc:10 numthreads:24 mem_avail(MB/%):1913826/92.5% swap_avail(MB/%):0/100.0%
time(s):2612.4 sum_rss(MB):5004.4 sum_vms(MB):6733.0 numproc:10 numthreads:25 mem_avail(MB/%):1913863/92.5% swap_avail(MB/%):0/100.0%
time(s):2622.8 sum_rss(MB):6543.0 sum_vms(MB):8419.7 numproc:13 numthreads:33 mem_avail(MB/%):1911867/92.4% swap_avail(MB/%):0/100.0%
time(s):2633.1 sum_rss(MB):4871.0 sum_vms(MB):6600.6 numproc:10 numthreads:23 mem_avail(MB/%):1913808/92.5% swap_avail(MB/%):0/100.0%
time(s):2643.3 sum_rss(MB):6072.1 sum_vms(MB):7988.1 numproc:13 numthreads:33 mem_avail(MB/%):1914821/92.6% swap_avail(MB/%):0/100.0%
time(s):2653.7 sum_rss(MB):6531.4 sum_vms(MB):8670.8 numproc:13 numthreads:33 mem_avail(MB/%):1913421/92.5% swap_avail(MB/%):0/100.0%
time(s):2663.9 sum_rss(MB):4899.3 sum_vms(MB):6623.8 numproc:10 numthreads:23 mem_avail(MB/%):1915559/92.6% swap_avail(MB/%):0/100.0%
time(s):2674.3 sum_rss(MB):6121.0 sum_vms(MB):7999.2 numproc:13 numthreads:33 mem_avail(MB/%):1917846/92.7% swap_avail(MB/%):0/100.0%
time(s):2684.8 sum_rss(MB):6393.9 sum_vms(MB):8532.7 numproc:13 numthreads:33 mem_avail(MB/%):1912304/92.5% swap_avail(MB/%):0/100.0%
time(s):2695.2 sum_rss(MB):4854.2 sum_vms(MB):6571.5 numproc:10 numthreads:26 mem_avail(MB/%):1915175/92.6% swap_avail(MB/%):0/100.0%
time(s):2705.6 sum_rss(MB):5307.1 sum_vms(MB):7854.4 numproc:13 numthreads:33 mem_avail(MB/%):1913139/92.5% swap_avail(MB/%):0/100.0%
time(s):2716.0 sum_rss(MB):6499.4 sum_vms(MB):8635.6 numproc:13 numthreads:33 mem_avail(MB/%):1912080/92.5% swap_avail(MB/%):0/100.0%
time(s):2726.4 sum_rss(MB):6524.3 sum_vms(MB):8657.2 numproc:13 numthreads:33 mem_avail(MB/%):1912296/92.5% swap_avail(MB/%):0/100.0%
time(s):2736.8 sum_rss(MB):6392.6 sum_vms(MB):8520.6 numproc:13 numthreads:33 mem_avail(MB/%):1912188/92.5% swap_avail(MB/%):0/100.0%
time(s):2747.2 sum_rss(MB):6545.6 sum_vms(MB):8674.8 numproc:13 numthreads:32 mem_avail(MB/%):1912460/92.5% swap_avail(MB/%):0/100.0%
time(s):2757.6 sum_rss(MB):6528.2 sum_vms(MB):8655.6 numproc:13 numthreads:32 mem_avail(MB/%):1912529/92.5% swap_avail(MB/%):0/100.0%
time(s):2767.9 sum_rss(MB):2954.7 sum_vms(MB):4735.9 numproc:7 numthreads:17 mem_avail(MB/%):1915746/92.6% swap_avail(MB/%):0/100.0%
time(s):2778.3 sum_rss(MB):5906.1 sum_vms(MB):7527.7 numproc:13 numthreads:33 mem_avail(MB/%):1914377/92.6% swap_avail(MB/%):0/100.0%
time(s):2788.7 sum_rss(MB):4600.5 sum_vms(MB):6334.7 numproc:10 numthreads:26 mem_avail(MB/%):1917126/92.7% swap_avail(MB/%):0/100.0%
time(s):2799.0 sum_rss(MB):6465.2 sum_vms(MB):8336.9 numproc:13 numthreads:33 mem_avail(MB/%):1914433/92.6% swap_avail(MB/%):0/100.0%
time(s):2809.4 sum_rss(MB):6542.7 sum_vms(MB):8678.8 numproc:13 numthreads:33 mem_avail(MB/%):1915351/92.6% swap_avail(MB/%):0/100.0%
time(s):2819.8 sum_rss(MB):6504.4 sum_vms(MB):8636.2 numproc:13 numthreads:33 mem_avail(MB/%):1912590/92.5% swap_avail(MB/%):0/100.0%
time(s):2830.2 sum_rss(MB):4829.1 sum_vms(MB):6552.6 numproc:10 numthreads:26 mem_avail(MB/%):1916758/92.7% swap_avail(MB/%):0/100.0%
time(s):2840.6 sum_rss(MB):5704.1 sum_vms(MB):7578.0 numproc:13 numthreads:33 mem_avail(MB/%):1913465/92.5% swap_avail(MB/%):0/100.0%
time(s):2851.1 sum_rss(MB):6404.9 sum_vms(MB):8536.8 numproc:13 numthreads:31 mem_avail(MB/%):1912278/92.5% swap_avail(MB/%):0/100.0%
time(s):2861.5 sum_rss(MB):6545.5 sum_vms(MB):8776.1 numproc:13 numthreads:30 mem_avail(MB/%):1912132/92.5% swap_avail(MB/%):0/100.0%
time(s):2871.8 sum_rss(MB):6390.3 sum_vms(MB):8519.0 numproc:13 numthreads:33 mem_avail(MB/%):1912120/92.5% swap_avail(MB/%):0/100.0%
time(s):2882.2 sum_rss(MB):6418.7 sum_vms(MB):8543.1 numproc:13 numthreads:33 mem_avail(MB/%):1911957/92.5% swap_avail(MB/%):0/100.0%
time(s):2892.5 sum_rss(MB):4985.3 sum_vms(MB):6712.3 numproc:10 numthreads:26 mem_avail(MB/%):1913816/92.5% swap_avail(MB/%):0/100.0%
time(s):2902.8 sum_rss(MB):6110.7 sum_vms(MB):7987.8 numproc:13 numthreads:33 mem_avail(MB/%):1914134/92.6% swap_avail(MB/%):0/100.0%
time(s):2913.1 sum_rss(MB):4441.8 sum_vms(MB):6166.3 numproc:10 numthreads:26 mem_avail(MB/%):1915909/92.6% swap_avail(MB/%):0/100.0%
time(s):2923.5 sum_rss(MB):4653.6 sum_vms(MB):6309.1 numproc:10 numthreads:25 mem_avail(MB/%):1913693/92.5% swap_avail(MB/%):0/100.0%
time(s):2933.9 sum_rss(MB):6218.0 sum_vms(MB):8106.8 numproc:13 numthreads:31 mem_avail(MB/%):1914308/92.6% swap_avail(MB/%):0/100.0%
time(s):2944.3 sum_rss(MB):6389.8 sum_vms(MB):8518.9 numproc:13 numthreads:33 mem_avail(MB/%):1915578/92.6% swap_avail(MB/%):0/100.0%
time(s):2954.7 sum_rss(MB):6370.0 sum_vms(MB):8499.8 numproc:13 numthreads:31 mem_avail(MB/%):1914053/92.6% swap_avail(MB/%):0/100.0%
time(s):2965.1 sum_rss(MB):4983.2 sum_vms(MB):6706.5 numproc:10 numthreads:26 mem_avail(MB/%):1915175/92.6% swap_avail(MB/%):0/100.0%
time(s):2975.5 sum_rss(MB):5781.1 sum_vms(MB):7702.0 numproc:13 numthreads:33 mem_avail(MB/%):1913751/92.5% swap_avail(MB/%):0/100.0%
time(s):2985.9 sum_rss(MB):6347.8 sum_vms(MB):8483.0 numproc:13 numthreads:33 mem_avail(MB/%):1913984/92.6% swap_avail(MB/%):0/100.0%
time(s):2996.2 sum_rss(MB):6495.1 sum_vms(MB):8624.8 numproc:13 numthreads:33 mem_avail(MB/%):1912698/92.5% swap_avail(MB/%):0/100.0%
time(s):3006.6 sum_rss(MB):6352.7 sum_vms(MB):8485.0 numproc:13 numthreads:33 mem_avail(MB/%):1912150/92.5% swap_avail(MB/%):0/100.0%
time(s):3017.0 sum_rss(MB):6504.0 sum_vms(MB):8633.1 numproc:13 numthreads:32 mem_avail(MB/%):1912235/92.5% swap_avail(MB/%):0/100.0%
time(s):3027.4 sum_rss(MB):4703.6 sum_vms(MB):6824.6 numproc:10 numthreads:25 mem_avail(MB/%):1913767/92.5% swap_avail(MB/%):0/100.0%
time(s):3037.8 sum_rss(MB):6352.6 sum_vms(MB):8225.8 numproc:13 numthreads:33 mem_avail(MB/%):1912248/92.5% swap_avail(MB/%):0/100.0%
time(s):3048.2 sum_rss(MB):4796.3 sum_vms(MB):6519.5 numproc:10 numthreads:25 mem_avail(MB/%):1916918/92.7% swap_avail(MB/%):0/100.0%
time(s):3058.6 sum_rss(MB):4945.6 sum_vms(MB):6412.0 numproc:10 numthreads:26 mem_avail(MB/%):1914067/92.6% swap_avail(MB/%):0/100.0%
time(s):3069.0 sum_rss(MB):5655.7 sum_vms(MB):7539.9 numproc:13 numthreads:33 mem_avail(MB/%):1912821/92.5% swap_avail(MB/%):0/100.0%
time(s):3079.4 sum_rss(MB):4851.6 sum_vms(MB):6576.1 numproc:10 numthreads:26 mem_avail(MB/%):1913704/92.5% swap_avail(MB/%):0/100.0%
time(s):3089.7 sum_rss(MB):6488.8 sum_vms(MB):8371.2 numproc:13 numthreads:33 mem_avail(MB/%):1916436/92.7% swap_avail(MB/%):0/100.0%
time(s):3100.1 sum_rss(MB):6677.4 sum_vms(MB):8816.7 numproc:13 numthreads:25 mem_avail(MB/%):1914555/92.6% swap_avail(MB/%):0/100.0%
time(s):3110.4 sum_rss(MB):6393.8 sum_vms(MB):8524.6 numproc:13 numthreads:33 mem_avail(MB/%):1915251/92.6% swap_avail(MB/%):0/100.0%
time(s):3120.8 sum_rss(MB):6380.7 sum_vms(MB):8504.9 numproc:13 numthreads:33 mem_avail(MB/%):1912159/92.5% swap_avail(MB/%):0/100.0%
time(s):3131.1 sum_rss(MB):6528.4 sum_vms(MB):8656.7 numproc:13 numthreads:31 mem_avail(MB/%):1911852/92.4% swap_avail(MB/%):0/100.0%
time(s):3141.4 sum_rss(MB):6214.9 sum_vms(MB):8557.4 numproc:13 numthreads:33 mem_avail(MB/%):1912489/92.5% swap_avail(MB/%):0/100.0%
time(s):3151.7 sum_rss(MB):6385.8 sum_vms(MB):8513.8 numproc:13 numthreads:30 mem_avail(MB/%):1912274/92.5% swap_avail(MB/%):0/100.0%
time(s):3162.0 sum_rss(MB):6497.9 sum_vms(MB):8630.5 numproc:13 numthreads:31 mem_avail(MB/%):1912809/92.5% swap_avail(MB/%):0/100.0%
time(s):3172.4 sum_rss(MB):3343.7 sum_vms(MB):4654.7 numproc:7 numthreads:14 mem_avail(MB/%):1916484/92.7% swap_avail(MB/%):0/100.0%
time(s):3182.7 sum_rss(MB):6545.5 sum_vms(MB):8172.6 numproc:13 numthreads:33 mem_avail(MB/%):1912675/92.5% swap_avail(MB/%):0/100.0%
time(s):3193.0 sum_rss(MB):4905.3 sum_vms(MB):6634.3 numproc:10 numthreads:25 mem_avail(MB/%):1916794/92.7% swap_avail(MB/%):0/100.0%
time(s):3203.3 sum_rss(MB):5980.1 sum_vms(MB):7852.5 numproc:13 numthreads:33 mem_avail(MB/%):1913223/92.5% swap_avail(MB/%):0/100.0%
time(s):3213.6 sum_rss(MB):4987.7 sum_vms(MB):6716.9 numproc:10 numthreads:25 mem_avail(MB/%):1914867/92.6% swap_avail(MB/%):0/100.0%
time(s):3223.9 sum_rss(MB):6111.0 sum_vms(MB):7984.8 numproc:13 numthreads:33 mem_avail(MB/%):1914619/92.6% swap_avail(MB/%):0/100.0%
time(s):3234.3 sum_rss(MB):6473.5 sum_vms(MB):8613.2 numproc:13 numthreads:33 mem_avail(MB/%):1912241/92.5% swap_avail(MB/%):0/100.0%
time(s):3244.6 sum_rss(MB):6508.7 sum_vms(MB):8637.4 numproc:13 numthreads:33 mem_avail(MB/%):1915039/92.6% swap_avail(MB/%):0/100.0%
